sample_code,Treg_cluster
TCGA-OR-A5LE,1
TCGA-HT-A74J,1
TCGA-D7-6527,0
TCGA-CV-7415,0
TCGA-L7-A6VZ,1
TCGA-CJ-4637,0
TCGA-A8-A09V,1
TCGA-EJ-A46H,0
TCGA-GM-A3NY,0
TCGA-BH-A5J0,0
TCGA-S9-A6WE,1
TCGA-61-2008,1
TCGA-QQ-A8VF,0
TCGA-Y6-A8TL,1
TCGA-BP-4343,0
TCGA-ZN-A9VO,0
TCGA-QH-A6CY,1
TCGA-LN-A49L,0
TCGA-2J-AABE,0
TCGA-AX-A3G4,1
TCGA-70-6722,0
TCGA-ER-A2NH,0
TCGA-VQ-A91U,0
TCGA-S9-A6WM,1
TCGA-AB-2928,1
TCGA-BP-4338,0
TCGA-FY-A3RA,1
TCGA-SX-A7SS,1
TCGA-4K-AA1I,0
TCGA-21-1070,0
TCGA-AO-A0JI,1
TCGA-28-5218,0
TCGA-DS-A1OA,0
TCGA-MI-A75E,0
TCGA-W6-AA0S,0
TCGA-AO-A0JL,1
TCGA-VQ-AA69,0
TCGA-HC-7233,0
TCGA-P4-AAVK,1
TCGA-BP-5199,0
TCGA-CQ-6227,0
TCGA-A4-A772,0
TCGA-IS-A3K8,1
TCGA-BA-A6DL,0
TCGA-BR-6706,0
TCGA-49-AARR,0
TCGA-85-8276,0
TCGA-AB-2910,0
TCGA-CJ-4887,0
TCGA-QU-A6IO,1
TCGA-B6-A0I5,0
TCGA-BH-A18I,0
TCGA-BA-A8YP,1
TCGA-AO-A0JC,0
TCGA-QH-A6CV,1
TCGA-XR-A8TD,0
TCGA-CR-7365,1
TCGA-CH-5744,0
TCGA-ER-A2NG,0
TCGA-OR-A5LA,1
TCGA-B5-A3FD,1
TCGA-G4-6306,0
TCGA-D8-A140,0
TCGA-CG-5719,0
TCGA-ZB-A96H,0
TCGA-ZF-AA51,0
TCGA-TS-A8AY,0
TCGA-PK-A5HA,1
TCGA-DJ-A3UU,0
TCGA-DX-A8BZ,1
TCGA-56-8625,0
TCGA-60-2703,1
TCGA-S7-A7X1,1
TCGA-DD-A3A7,1
TCGA-CI-6621,0
TCGA-B0-4710,0
TCGA-BA-5555,0
TCGA-10-0926,1
TCGA-BH-A0H6,1
TCGA-V1-A9OA,1
TCGA-CN-4734,0
TCGA-AB-2931,0
TCGA-BP-4176,0
TCGA-B0-4817,0
TCGA-VP-A87J,1
TCGA-W5-AA2W,0
TCGA-GM-A2DH,0
TCGA-AB-2857,0
TCGA-CN-5356,0
TCGA-60-2722,1
TCGA-BH-A1ES,1
TCGA-EM-A2CP,0
TCGA-IN-A6RS,0
TCGA-09-2056,0
TCGA-LN-A49X,0
TCGA-A3-3347,0
TCGA-DU-5847,1
TCGA-EY-A54A,0
TCGA-AB-2899,0
TCGA-13-1403,1
TCGA-DJ-A3VB,0
TCGA-NA-A4QX,1
TCGA-OL-A5RW,1
TCGA-36-1578,0
TCGA-FX-A3NJ,1
TCGA-BP-4976,0
TCGA-E2-A14R,0
TCGA-EB-A42Z,1
TCGA-EK-A2H1,0
TCGA-LP-A4AU,0
TCGA-MN-A4N4,0
TCGA-06-0680,1
TCGA-A8-A09M,0
TCGA-EM-A2CT,1
TCGA-VS-A9U7,0
TCGA-DU-5852,1
TCGA-AA-3525,0
TCGA-ER-A19W,0
TCGA-DD-AACP,1
TCGA-EJ-5521,1
TCGA-EI-6917,0
TCGA-DJ-A3UQ,0
TCGA-EO-A3L0,1
TCGA-P5-A72U,1
TCGA-D3-A8GB,0
TCGA-EM-A3AI,1
TCGA-B0-4714,0
TCGA-IG-A6QS,0
TCGA-BB-A5HU,0
TCGA-VQ-A91Q,0
TCGA-33-4582,1
TCGA-A1-A0SN,0
TCGA-X3-A8G4,0
TCGA-DX-A3U5,1
TCGA-C8-A12N,1
TCGA-28-2514,1
TCGA-EB-A51B,1
TCGA-06-5859,1
TCGA-CJ-4870,0
TCGA-D6-6826,0
TCGA-97-A4M3,0
TCGA-DB-A75K,1
TCGA-EE-A2MK,0
TCGA-5P-A9JY,1
TCGA-86-7714,0
TCGA-G3-A25T,1
TCGA-BT-A20J,0
TCGA-49-4487,0
TCGA-61-1743,1
TCGA-IQ-7632,1
TCGA-VQ-A8PC,0
TCGA-78-7147,0
TCGA-EL-A3D6,0
TCGA-78-7542,0
TCGA-VD-AA8Q,1
TCGA-4V-A9QM,0
TCGA-13-0923,0
TCGA-BH-A18F,0
TCGA-85-8666,0
TCGA-XF-A9T8,0
TCGA-95-A4VK,0
TCGA-3B-A9HS,0
TCGA-2Y-A9GY,0
TCGA-CR-7399,0
TCGA-13-1407,1
TCGA-AB-2880,1
TCGA-DM-A288,1
TCGA-85-A4PA,0
TCGA-55-7994,0
TCGA-BB-7871,0
TCGA-UD-AAC1,1
TCGA-LN-A5U7,1
TCGA-24-1469,1
TCGA-EL-A3H3,0
TCGA-XU-AAXZ,0
TCGA-D3-A8GI,1
TCGA-CN-4741,0
TCGA-GV-A40G,1
TCGA-HC-7744,1
TCGA-AR-A2LM,0
TCGA-E2-A10C,0
TCGA-VQ-AA6G,0
TCGA-WK-A8XT,1
TCGA-OR-A5JE,1
TCGA-S7-A7WV,0
TCGA-13-1509,0
TCGA-E8-A417,0
TCGA-FR-A729,0
TCGA-66-2789,0
TCGA-GD-A2C5,1
TCGA-BP-4164,0
TCGA-A5-A2K3,0
TCGA-MP-A4T6,0
TCGA-AR-A0TW,0
TCGA-LN-A49K,0
TCGA-EW-A1J1,0
TCGA-DY-A1DF,1
TCGA-28-2509,1
TCGA-QH-A65Z,1
TCGA-CJ-4874,0
TCGA-CH-5740,0
TCGA-MP-A4TA,0
TCGA-13-0799,1
TCGA-E6-A2P9,0
TCGA-P4-AAVL,1
TCGA-BH-A0W5,0
TCGA-YR-A95A,0
TCGA-J9-A52C,0
TCGA-AQ-A0Y5,1
TCGA-WW-A8ZI,1
TCGA-AR-A24K,1
TCGA-CV-A6JU,1
TCGA-14-1825,1
TCGA-B8-4622,0
TCGA-C5-A2LS,1
TCGA-DY-A1DE,0
TCGA-BA-A6DA,0
TCGA-KO-8406,1
TCGA-BP-4964,0
TCGA-A3-3335,0
TCGA-S9-A7IY,1
TCGA-BH-A0HY,1
TCGA-VQ-A8P8,0
TCGA-68-7757,0
TCGA-GU-AATO,0
TCGA-A2-A0EU,1
TCGA-T3-A92M,0
TCGA-EM-A2P2,1
TCGA-DX-AB36,1
TCGA-55-8091,0
TCGA-P5-A781,1
TCGA-92-8065,0
TCGA-60-2726,0
TCGA-A4-8310,1
TCGA-3E-AAAY,0
TCGA-QR-A70Q,1
TCGA-BT-A3PK,0
TCGA-DX-AB35,1
TCGA-FY-A3I4,0
TCGA-LN-A49P,0
TCGA-86-8073,0
TCGA-D8-A1XW,0
TCGA-DX-A2J0,0
TCGA-AN-A0FL,1
TCGA-E8-A418,0
TCGA-F5-6465,0
TCGA-2Y-A9H5,0
TCGA-A4-7287,0
TCGA-PL-A8LZ,0
TCGA-BR-8060,0
TCGA-LL-A5YP,0
TCGA-DX-A6B7,1
TCGA-MA-AA3Y,0
TCGA-MQ-A4LP,1
TCGA-RD-A8N5,0
TCGA-2Z-A9J8,0
TCGA-XU-A931,0
TCGA-D3-A2JA,0
TCGA-AC-A2BK,1
TCGA-MK-A4N9,1
TCGA-UT-A88E,1
TCGA-AJ-A6NU,0
TCGA-CV-7242,0
TCGA-CN-6010,0
TCGA-34-5929,0
TCGA-AC-A7VB,1
TCGA-N9-A4Q8,1
TCGA-EJ-A7NM,0
TCGA-BP-4355,0
TCGA-VP-A87E,0
TCGA-BP-5173,0
TCGA-58-A46L,0
TCGA-52-7809,0
TCGA-DX-A6B8,1
TCGA-WE-A8ZQ,1
TCGA-TT-A6YJ,1
TCGA-5C-A9VH,1
TCGA-WP-A9GB,1
TCGA-EW-A424,1
TCGA-EJ-A65J,1
TCGA-DU-7014,1
TCGA-DM-A1HB,1
TCGA-BR-A4PF,0
TCGA-DA-A1I2,0
TCGA-EE-A2GK,0
TCGA-CN-6992,0
TCGA-B4-5832,0
TCGA-DJ-A3VE,1
TCGA-AF-2689,0
TCGA-DJ-A1QQ,1
TCGA-E7-A519,0
TCGA-X6-A7W8,0
TCGA-AO-A0J2,0
TCGA-KK-A6E2,1
TCGA-35-5375,0
TCGA-97-A4M7,0
TCGA-6A-AB49,1
TCGA-AB-2817,0
TCGA-F7-7848,0
TCGA-5P-A9JU,1
TCGA-YT-A95G,0
TCGA-CN-4728,0
TCGA-37-3783,0
TCGA-EJ-7312,1
TCGA-C8-A12L,0
TCGA-CN-6996,0
TCGA-2H-A9GH,0
TCGA-TM-A84G,1
TCGA-78-7539,0
TCGA-DX-A7EN,1
TCGA-J2-8192,0
TCGA-HC-A48F,1
TCGA-DD-A39Y,1
TCGA-CM-6170,0
TCGA-GF-A2C7,1
TCGA-EE-A2ML,0
TCGA-KK-A6E6,0
TCGA-E9-A1QZ,0
TCGA-2F-A9KO,0
TCGA-FV-A495,0
TCGA-DG-A2KM,0
TCGA-43-7656,0
TCGA-FG-A6J3,1
TCGA-EQ-A4SO,0
TCGA-B0-5113,0
TCGA-KL-8334,1
TCGA-DV-5566,0
TCGA-CV-7427,0
TCGA-LD-A66U,0
TCGA-AO-A1KO,0
TCGA-WB-A81R,1
TCGA-E1-5311,1
TCGA-85-8479,1
TCGA-V4-A9EE,1
TCGA-V3-A9ZY,1
TCGA-KO-8414,1
TCGA-OR-A5KU,1
TCGA-C5-A3HF,0
TCGA-BF-A1Q0,0
TCGA-ET-A25K,1
TCGA-EM-A1CW,0
TCGA-AS-3777,0
TCGA-A5-A2K7,1
TCGA-LK-A4NY,1
TCGA-BR-7715,0
TCGA-XF-A9SZ,1
TCGA-B4-5836,0
TCGA-4V-A9QN,0
TCGA-AB-2865,0
TCGA-85-8580,0
TCGA-CD-8534,0
TCGA-YH-A8SY,0
TCGA-EM-A4FN,1
TCGA-AR-A2LJ,0
TCGA-K1-A6RT,0
TCGA-HT-A5R9,1
TCGA-L1-A7W4,1
TCGA-FG-7634,1
TCGA-F5-6810,0
TCGA-EL-A4JX,0
TCGA-ED-A82E,1
TCGA-EB-A4OY,0
TCGA-CQ-5333,0
TCGA-EE-A20C,1
TCGA-EJ-A7NF,1
TCGA-OR-A5LB,1
TCGA-63-7022,0
TCGA-2J-AAB4,0
TCGA-AR-A0TP,1
TCGA-DJ-A1QE,1
TCGA-S7-A7WN,1
TCGA-18-3408,0
TCGA-56-8626,0
TCGA-SR-A6MV,1
TCGA-MQ-A6BL,0
TCGA-DK-A2HX,1
TCGA-QR-A70N,1
TCGA-CZ-5469,1
TCGA-A8-A07I,0
TCGA-77-A5G8,0
TCGA-A3-3362,0
TCGA-CG-5733,0
TCGA-A2-A0EY,0
TCGA-DD-AADP,1
TCGA-DX-AB32,0
TCGA-5G-A9ZZ,0
TCGA-KL-8330,1
TCGA-AB-2869,0
TCGA-DA-A95V,0
TCGA-AC-A3QQ,0
TCGA-BP-4782,0
TCGA-BH-A0B1,1
TCGA-V4-A9EJ,1
TCGA-44-6777,0
TCGA-2Y-A9GU,1
TCGA-DK-AA6P,1
TCGA-XF-A9SM,0
TCGA-2J-AABO,0
TCGA-C5-A2LT,0
TCGA-OR-A5K5,1
TCGA-CN-A497,0
TCGA-98-8022,0
TCGA-EB-A85J,0
TCGA-43-A56U,0
TCGA-EM-A2P1,0
TCGA-B1-A47N,0
TCGA-G9-6361,1
TCGA-D7-A748,0
TCGA-H2-A3RH,1
TCGA-HT-A4DV,1
TCGA-DU-6396,1
TCGA-FD-A6TA,0
TCGA-19-4065,1
TCGA-DI-A2QT,1
TCGA-67-6216,0
TCGA-4X-A9FD,0
TCGA-E7-A7PW,1
TCGA-F5-6861,1
TCGA-A8-A091,0
TCGA-EB-A5SF,1
TCGA-EB-A82C,1
TCGA-CV-A460,0
TCGA-D8-A1XT,0
TCGA-S5-A6DX,0
TCGA-AB-2973,0
TCGA-FG-7643,1
TCGA-F5-6814,0
TCGA-EL-A3CT,1
TCGA-PL-A8LY,0
TCGA-G2-AA3B,0
TCGA-DJ-A3VA,0
TCGA-B8-5546,1
TCGA-EI-6511,0
TCGA-VD-A8KK,1
TCGA-AR-A2LL,1
TCGA-GU-AATP,0
TCGA-G9-7510,1
TCGA-RW-A686,1
TCGA-QF-A5YS,0
TCGA-4H-AAAK,0
TCGA-C5-A1BK,0
TCGA-D7-A4YT,0
TCGA-UC-A7PD,0
TCGA-MY-A5BD,0
TCGA-J4-AAU2,1
TCGA-HS-A5N7,1
TCGA-44-A47G,0
TCGA-BR-8589,0
TCGA-A8-A08P,0
TCGA-B0-5695,0
TCGA-GN-A8LL,1
TCGA-D8-A1X8,0
TCGA-DX-A3U6,0
TCGA-VS-A9UZ,0
TCGA-KP-A3VZ,1
TCGA-2G-AAGA,0
TCGA-CQ-5329,0
TCGA-C8-A1HM,0
TCGA-D3-A51N,0
TCGA-EE-A17Y,1
TCGA-2Y-A9HA,1
TCGA-EE-A2GH,0
TCGA-DJ-A2QB,1
TCGA-FD-A43Y,0
TCGA-B9-A8YI,1
TCGA-TM-A84C,1
TCGA-02-2485,1
TCGA-S3-A6ZG,0
TCGA-KK-A8I8,0
TCGA-AO-A0J5,1
TCGA-A2-A0EM,1
TCGA-CH-5750,0
TCGA-A8-A08T,1
TCGA-CK-4948,0
TCGA-EJ-A65B,1
TCGA-WY-A85E,1
TCGA-10-0933,1
TCGA-EE-A29B,1
TCGA-12-1597,1
TCGA-24-1427,0
TCGA-A6-6651,0
TCGA-XJ-A83H,1
TCGA-A1-A0SD,0
TCGA-QR-A70E,1
TCGA-13-0900,0
TCGA-ZG-A8QY,1
TCGA-VD-A8KL,1
TCGA-28-1747,1
TCGA-S3-AA12,1
TCGA-28-2499,1
TCGA-CH-5791,1
TCGA-2H-A9GK,0
TCGA-OR-A5J8,0
TCGA-AB-2977,0
TCGA-FY-A40K,0
TCGA-DD-AACL,0
TCGA-TS-A8AI,0
TCGA-77-8148,0
TCGA-AO-A12A,0
TCGA-SR-A6MY,1
TCGA-D3-A8GJ,0
TCGA-A2-A0YM,0
TCGA-18-3416,0
TCGA-IB-A6UG,0
TCGA-DD-A4NP,1
TCGA-OR-A5JQ,0
TCGA-DJ-A2QA,1
TCGA-G3-A5SI,1
TCGA-IB-7887,0
TCGA-VQ-AA6D,1
TCGA-FR-A7UA,0
TCGA-66-2737,0
TCGA-ZF-A9RE,1
TCGA-D7-A6EZ,0
TCGA-DU-7298,1
TCGA-E2-A9RU,1
TCGA-A8-A08I,0
TCGA-YL-A9WY,0
TCGA-C8-A130,0
TCGA-E2-A1B4,1
TCGA-AB-2969,1
TCGA-61-2088,1
TCGA-NC-A5HH,0
TCGA-TM-A84T,1
TCGA-LL-A73Z,0
TCGA-F2-7273,0
TCGA-78-7633,1
TCGA-C8-A1HI,1
TCGA-FA-A4XK,0
TCGA-W5-AA33,0
TCGA-DV-5565,0
TCGA-BW-A5NQ,0
TCGA-J4-A83M,0
TCGA-CN-6024,1
TCGA-E3-A3E3,1
TCGA-LL-A6FR,1
TCGA-PL-A8LV,0
TCGA-DJ-A1QM,0
TCGA-KK-A8I7,0
TCGA-CM-6165,0
TCGA-OR-A5J3,1
TCGA-VP-A875,1
TCGA-DD-A1EA,0
TCGA-CZ-5466,0
TCGA-60-2695,0
TCGA-FG-7637,1
TCGA-DD-AAW2,1
TCGA-A8-A07E,0
TCGA-05-4418,0
TCGA-25-1313,1
TCGA-XM-AAZ1,0
TCGA-E9-A247,1
TCGA-2G-AAGJ,0
TCGA-VQ-A924,0
TCGA-DS-A1OD,0
TCGA-FS-A4FD,1
TCGA-C4-A0EZ,1
TCGA-F4-6856,0
TCGA-AB-2908,0
TCGA-RP-A6K9,0
TCGA-RM-A68W,1
TCGA-86-A4P8,0
TCGA-DF-A2KN,0
TCGA-78-7535,1
TCGA-BP-4771,0
TCGA-86-8671,0
TCGA-4A-A93W,1
TCGA-F4-6569,0
TCGA-BQ-7044,0
TCGA-18-3421,0
TCGA-HT-A614,1
TCGA-06-0649,1
TCGA-A3-3382,0
TCGA-VG-A8LO,1
TCGA-2F-A9KW,1
TCGA-A2-A3XZ,0
TCGA-3H-AB3L,0
TCGA-DK-A1AB,0
TCGA-KK-A7B1,1
TCGA-DX-AB2T,0
TCGA-2G-AAGN,0
TCGA-DU-A7TG,1
TCGA-AK-3451,0
TCGA-C5-A8XH,0
TCGA-XE-AANR,0
TCGA-FL-A3WE,1
TCGA-A8-A07F,0
TCGA-FG-A60J,1
TCGA-WB-A80V,1
TCGA-ZB-A96P,0
TCGA-35-3615,0
TCGA-2J-AABH,1
TCGA-B6-A0RN,1
TCGA-UP-A6WW,0
TCGA-DU-7300,1
TCGA-EK-A2RC,0
TCGA-EI-6514,1
TCGA-J4-A83I,0
TCGA-OY-A56Q,1
TCGA-D5-6535,0
TCGA-CG-4472,0
TCGA-FV-A3R2,1
TCGA-ET-A3BQ,1
TCGA-FG-8189,1
TCGA-56-6546,0
TCGA-M7-A724,1
TCGA-FD-A5BV,1
TCGA-13-1510,0
TCGA-N6-A4VF,0
TCGA-43-A56V,0
TCGA-P5-A5EY,1
TCGA-EL-A3MW,1
TCGA-ET-A39P,1
TCGA-HT-7902,1
TCGA-KM-8438,1
TCGA-3H-AB3X,0
TCGA-25-1317,1
TCGA-29-1690,0
TCGA-EE-A3AD,1
TCGA-06-2564,1
TCGA-XK-AAIV,0
TCGA-DW-7839,1
TCGA-JY-A939,0
TCGA-IQ-A6SH,0
TCGA-BP-5178,0
TCGA-EE-A2GL,0
TCGA-06-5408,1
TCGA-LD-A7W5,0
TCGA-EL-A3CW,0
TCGA-ZP-A9CZ,0
TCGA-EE-A2M8,0
TCGA-AA-3526,0
TCGA-JX-A3Q8,0
TCGA-56-A4BY,0
TCGA-3U-A98D,0
TCGA-24-1105,0
TCGA-BK-A56F,1
TCGA-BR-8361,0
TCGA-BH-A0BL,0
TCGA-37-4132,0
TCGA-AR-A1AI,0
TCGA-DE-A4M8,0
TCGA-AJ-A3OL,1
TCGA-G7-7502,0
TCGA-BR-8680,1
TCGA-FD-A3SS,1
TCGA-AN-A0XV,0
TCGA-EE-A29N,0
TCGA-AC-A2FE,0
TCGA-60-2713,0
TCGA-DF-A2KZ,0
TCGA-XV-AAZV,0
TCGA-BJ-A0ZH,1
TCGA-BP-4807,0
TCGA-14-1829,1
TCGA-K4-A6FZ,0
TCGA-13-1488,0
TCGA-KK-A7AV,0
TCGA-ZB-A96A,0
TCGA-DE-A4MA,0
TCGA-HC-A6AS,0
TCGA-ET-A3BX,1
TCGA-B0-5812,0
TCGA-VN-A88P,0
TCGA-A7-A4SB,1
TCGA-JW-A5VL,0
TCGA-CQ-A4CD,0
TCGA-AA-3514,0
TCGA-AD-6895,0
TCGA-D7-5578,0
TCGA-32-2615,1
TCGA-BC-4072,0
TCGA-BR-6566,0
TCGA-OR-A5LS,1
TCGA-AB-2916,0
TCGA-AH-6544,1
TCGA-EB-A97M,0
TCGA-CR-7404,0
TCGA-F9-A7Q0,0
TCGA-AN-A0XU,0
TCGA-EE-A29M,0
TCGA-A7-A6VV,0
TCGA-18-3415,0
TCGA-Z6-A8JE,0
TCGA-B4-5835,0
TCGA-06-0158,1
TCGA-CC-A3MC,1
TCGA-FL-A1YI,1
TCGA-CF-A8HY,1
TCGA-QQ-A8VH,1
TCGA-LI-A9QH,1
TCGA-EE-A29A,1
TCGA-DS-A7WI,0
TCGA-2G-AALS,0
TCGA-61-2104,0
TCGA-EP-A12J,1
TCGA-73-4675,0
TCGA-B2-4099,0
TCGA-KK-A8IK,1
TCGA-SH-A7BH,0
TCGA-A2-A04X,0
TCGA-BJ-A0Z0,1
TCGA-E2-A1LI,0
TCGA-GD-A76B,0
TCGA-DJ-A13O,0
TCGA-DK-AA71,1
TCGA-EM-A2OX,1
TCGA-93-A4JO,0
TCGA-HR-A2OG,0
TCGA-CN-5360,0
TCGA-B6-A0WS,0
TCGA-F7-A623,0
TCGA-C8-A138,0
TCGA-IE-A4EI,1
TCGA-BQ-5885,0
TCGA-24-2026,0
TCGA-VS-A953,0
TCGA-IM-A41Z,0
TCGA-A7-A426,0
TCGA-55-8510,0
TCGA-HT-7882,0
TCGA-DD-AAW1,1
TCGA-06-2558,1
TCGA-W4-A7U2,0
TCGA-A7-A56D,1
TCGA-B8-4146,0
TCGA-EJ-A6RC,0
TCGA-HT-8011,1
TCGA-EM-A3FN,1
TCGA-AF-6672,0
TCGA-4Z-AA7R,1
TCGA-HT-8106,0
TCGA-O2-A52V,0
TCGA-DY-A0XA,1
TCGA-WB-A814,1
TCGA-ZF-AA58,0
TCGA-22-1005,0
TCGA-AX-A3G6,1
TCGA-A8-A07B,1
TCGA-ZD-A8I3,1
TCGA-BH-A0H3,0
TCGA-A8-A086,1
TCGA-D9-A148,0
TCGA-D5-6529,0
TCGA-VD-A8K7,1
TCGA-49-AAR3,0
TCGA-EM-A3SX,1
TCGA-IB-7891,0
TCGA-DX-A6BE,0
TCGA-24-1564,0
TCGA-AR-A1AR,0
TCGA-QR-A6GX,1
TCGA-13-0897,0
TCGA-EA-A44S,0
TCGA-YL-A8SL,1
TCGA-DV-5573,0
TCGA-3G-AB0O,0
TCGA-CQ-5334,0
TCGA-LI-A67I,1
TCGA-M7-A720,1
TCGA-HC-7080,1
TCGA-QK-A8ZA,1
TCGA-ZC-AAAF,0
TCGA-85-8288,0
TCGA-B6-A0RI,1
TCGA-97-7553,0
TCGA-XK-AAJU,0
TCGA-YU-AA4L,1
TCGA-IG-A3Y9,0
TCGA-E2-A1B6,0
TCGA-EI-7002,1
TCGA-BG-A2AD,1
TCGA-OR-A5LH,1
TCGA-CR-7367,0
TCGA-K4-A6MB,1
TCGA-VR-AA7B,1
TCGA-BQ-5889,0
TCGA-VS-A957,1
TCGA-EL-A3CS,1
TCGA-2J-AABP,0
TCGA-AB-2848,0
TCGA-EJ-5531,0
TCGA-XR-A8TE,1
TCGA-PG-A915,1
TCGA-28-5216,1
TCGA-85-8277,0
TCGA-VQ-A8DZ,0
TCGA-A7-A6VY,0
TCGA-77-8143,0
TCGA-DK-A6B5,0
TCGA-T7-A92I,0
TCGA-XF-A9SI,0
TCGA-GM-A2DA,0
TCGA-XF-A9SJ,0
TCGA-WY-A859,1
TCGA-QK-A6IF,0
TCGA-E8-A434,1
TCGA-HQ-A5ND,1
TCGA-24-1434,0
TCGA-DX-A2IZ,1
TCGA-EB-A44O,1
TCGA-B9-A44B,1
TCGA-DF-A2KV,1
TCGA-E7-A8O8,1
TCGA-B6-A0I1,1
TCGA-UY-A8OD,0
TCGA-VM-A8CD,1
TCGA-KL-8344,1
TCGA-CZ-4862,0
TCGA-22-4605,0
TCGA-D3-A51E,0
TCGA-CR-6487,0
TCGA-4B-A93V,0
TCGA-D3-A5GT,1
TCGA-WY-A85B,1
TCGA-BH-A18T,0
TCGA-JW-A5VH,1
TCGA-CM-6169,0
TCGA-AB-2856,0
TCGA-EY-A72D,1
TCGA-RD-A7BT,0
TCGA-CR-6493,1
TCGA-FC-7708,0
TCGA-HR-A2OH,0
TCGA-OR-A5JL,1
TCGA-S9-A6UB,1
TCGA-BH-A0BD,0
TCGA-2G-AAL7,0
TCGA-CV-6954,0
TCGA-OL-A5RU,0
TCGA-T2-A6WZ,0
TCGA-C8-A12T,1
TCGA-18-3411,0
TCGA-24-1558,1
TCGA-BA-5558,0
TCGA-LQ-A4E4,1
TCGA-29-1711,0
TCGA-MP-A4SY,0
TCGA-39-5036,0
TCGA-A7-A0DA,1
TCGA-E8-A2EA,0
TCGA-56-A62T,1
TCGA-AB-2915,0
TCGA-UT-A97Y,0
TCGA-28-5207,1
TCGA-28-5208,1
TCGA-HZ-8315,0
TCGA-FS-A1ZC,1
TCGA-A2-A25C,0
TCGA-KN-8418,1
TCGA-FY-A4B0,1
TCGA-PG-A7D5,0
TCGA-04-1347,1
TCGA-2G-AAFE,0
TCGA-BF-A5EP,1
TCGA-D7-8573,0
TCGA-HU-A4H5,0
TCGA-S9-A6U6,1
TCGA-E2-A14V,1
TCGA-AB-2881,0
TCGA-E7-A8O7,1
TCGA-P8-A6RY,1
TCGA-CV-6942,0
TCGA-33-4583,0
TCGA-CV-5441,0
TCGA-DU-8168,1
TCGA-KK-A8IH,0
TCGA-HV-A5A5,0
TCGA-AB-2903,1
TCGA-EE-A29R,1
TCGA-GS-A9U3,0
TCGA-B0-5713,0
TCGA-XF-AAMX,1
TCGA-06-0130,0
TCGA-EL-A3ZN,1
TCGA-XF-AAN0,0
TCGA-DU-7290,1
TCGA-2G-AAKL,0
TCGA-IE-A3OV,0
TCGA-B8-A8YJ,0
TCGA-G9-6353,1
TCGA-3B-A9HQ,0
TCGA-KK-A59Z,1
TCGA-D3-A2JO,0
TCGA-E7-A6ME,0
TCGA-CR-7394,0
TCGA-61-1738,1
TCGA-BR-7197,1
TCGA-B0-4849,0
TCGA-MP-A4SV,0
TCGA-R5-A7ZF,1
TCGA-3H-AB3S,1
TCGA-29-1703,1
TCGA-BH-A0HP,0
TCGA-B6-A0I8,1
TCGA-DX-A3UD,1
TCGA-DJ-A2Q4,0
TCGA-55-8513,0
TCGA-06-5416,1
TCGA-OR-A5JG,1
TCGA-04-1542,1
TCGA-P3-A6T7,0
TCGA-EA-A3QE,0
TCGA-FB-AAQ6,1
TCGA-56-6545,0
TCGA-34-2608,0
TCGA-WL-A834,1
TCGA-DX-A8BM,1
TCGA-MP-A4T4,0
TCGA-BR-A44U,1
TCGA-71-8520,0
TCGA-4Z-AA82,1
TCGA-P3-A5QA,1
TCGA-CM-6680,0
TCGA-44-7672,0
TCGA-E9-A1N8,1
TCGA-H2-A26U,0
TCGA-A8-A085,1
TCGA-NH-A50U,1
TCGA-XQ-A8TB,1
TCGA-69-7973,0
TCGA-O2-A5IB,1
TCGA-E8-A416,0
TCGA-MH-A560,1
TCGA-CV-A45Q,1
TCGA-18-3417,0
TCGA-22-4613,0
TCGA-AP-A3K1,1
TCGA-A4-8311,1
TCGA-XJ-A9DX,1
TCGA-SX-A7SO,1
TCGA-30-1862,0
TCGA-29-1698,0
TCGA-CN-6019,0
TCGA-BJ-A45I,0
TCGA-UF-A7JA,1
TCGA-99-8033,0
TCGA-B0-4823,0
TCGA-AB-2862,0
TCGA-OR-A5LO,1
TCGA-KO-8404,1
TCGA-91-6848,0
TCGA-3B-A9HU,0
TCGA-22-4596,0
TCGA-F2-A44H,0
TCGA-RE-A7BO,1
TCGA-MP-A4T8,1
TCGA-V1-A8WL,0
TCGA-BP-4775,0
TCGA-RW-A68C,1
TCGA-23-1116,0
TCGA-93-A4JP,0
TCGA-RC-A7SF,0
TCGA-FP-7916,0
TCGA-06-0168,1
TCGA-EB-A5UN,1
TCGA-OR-A5L3,1
TCGA-EB-A3XB,0
TCGA-B2-4102,0
TCGA-EE-A2GC,0
TCGA-KK-A8IG,1
TCGA-C5-A901,0
TCGA-AK-3434,0
TCGA-F7-A622,1
TCGA-09-1662,0
TCGA-AC-A2FO,0
TCGA-HN-A2NL,0
TCGA-YL-A8HK,0
TCGA-A6-6648,1
TCGA-E6-A8L9,0
TCGA-CZ-4861,0
TCGA-34-8455,0
TCGA-DU-6407,1
TCGA-CV-6950,0
TCGA-22-5480,0
TCGA-P3-A5QE,0
TCGA-77-8128,1
TCGA-FU-A3HY,1
TCGA-CR-6481,0
TCGA-C8-A134,0
TCGA-DX-A6BA,1
TCGA-D7-6815,0
TCGA-ZF-A9R7,0
TCGA-DJ-A2PU,1
TCGA-CV-6441,1
TCGA-C8-A12Y,1
TCGA-N5-A4RS,1
TCGA-D3-A5GS,0
TCGA-D6-A6EK,0
TCGA-66-2793,1
TCGA-DJ-A3VL,0
TCGA-23-1119,0
